Entity,Code,Year,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Solar Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Wind Consumption - EJ,Geo Biomass Other - EJ
Italy,ITA,1991,1096.783869,482.5823861,161.7243159,0.0138889,117.3306494,0,0.007996639,9.14445176
Italy,ITA,1992,1119.215081,478.1348825,141.8610043,0.02500002,117.222316,0,0.005331093,9.87778568
Italy,ITA,1993,1098.912995,487.8756403,124.0696371,0.03055558,115.0695365,0,0.010662186,10.50834174
Italy,ITA,1994,1096.652575,471.4436272,131.0026461,0.03055558,124.0500992,0,0.018658825,9.90000792
Italy,ITA,1995,1133.111236,519.3061654,140.9072738,0.03611114,104.950084,0,0.023989918,10.15000812
Italy,ITA,1996,1117.28477,535.7571786,129.6576123,0.03888892,116.7695379,0,0.087963033,11.49723142
Italy,ITA,1997,1121.709615,556.298235,131.5511639,0.0416667,115.5639813,0,0.32777804,12.4166766
Italy,ITA,1998,1124.837985,598.9454792,136.562279,0.04444448,114.5000916,0,0.64444496,13.91390002
Italy,ITA,1999,1122.270527,651.0014008,136.3794437,0.04722226,126.0139897,0,1.11944534,15.3611234
Italy,ITA,2000,1115.605804,678.785493,145.580258,0.05000004,122.777876,0,1.56389014,16.94168022
Italy,ITA,2001,1106.674063,680.6462945,154.6966385,0.052435107,129.1863046,0,3.253736369,17.49124776
Italy,ITA,2002,1107.05026,676.0291808,159.6783995,0.057580691,108.3586351,0,3.849680499,20.21356456
Italy,ITA,2003,1097.891954,745.3324063,172.299181,0.065384668,99.90232351,0,3.972118562,23.74008309
Italy,ITA,2004,1067.087068,773.4188787,193.0128788,0.078503248,114.6093274,0,4.999844764,26.14158142
Italy,ITA,2005,1032.959446,827.6961322,191.5336812,0.083386143,97.01574217,0,6.30237846,26.89337595
Italy,ITA,2006,1032.116886,810.5883885,193.9113901,0.093553534,98.88341244,0,7.941358554,28.42690953
Italy,ITA,2007,1000.31032,814.5619111,189.8484812,0.103593833,87.16491348,0,10.71532107,28.75924176
Italy,ITA,2008,950.0997993,808.5158045,183.701056,0.509472457,109.8744668,0,12.83184256,30.32021059
Italy,ITA,2009,882.4733376,743.1761794,143.8235568,1.776081668,128.9115229,0,17.16529151,33.83920917
Italy,ITA,2010,856.362562,791.4996404,159.0276424,4.968853668,133.2806281,0,23.79454358,38.63070575
Italy,ITA,2011,825.3137491,742.161304,178.2701208,27.97668397,118.748723,0,25.54252043,42.72471406
Italy,ITA,2012,771.2190711,713.5664009,182.7334509,48.58320553,107.8599348,0,34.53346702,46.56612816
Italy,ITA,2013,705.3099594,667.4048222,157.4032441,55.27206229,135.1142647,0,38.13994015,58.24373635
Italy,ITA,2014,667.9453008,589.7164058,153.4475406,56.76782985,148.9918857,0,38.62744108,62.72877773
Italy,ITA,2015,695.1531667,643.1546925,143.3955724,58.03835,111.575997,0,37.55156278,64.71313213
Italy,ITA,2016,700.6002184,675.4589057,127.7324271,55.58778116,102.117774,0,44.48345275,64.87466728
Italy,ITA,2017,705.3770302,715.7885434,111.9040077,60.94429876,85.93191875,0,44.35478548,63.94855116
Italy,ITA,2018,722.8291318,692.1413848,102.6072225,56.30334914,116.9870923,0,44.03202353,62.77578121
Italy,ITA,2019,691.3530774,707.9067135,82.76372764,60.23649045,111.7763032,0,49.68037112,57.52998366
Japan,JPN,1965,1013.77112,18.26151461,566.5233392,0,211.3057246,0.0694445,0,0
Japan,JPN,1966,1155.059625,18.73976499,603.7733286,0,220.416843,1.62222352,0,0
Japan,JPN,1967,1417.969492,19.38601551,663.195233,0,190.416819,1.74722362,0,0
Japan,JPN,1968,1646.000408,21.09501688,682.4555751,0,204.027941,2.90000232,0,0
Japan,JPN,1969,1948.936387,23.3255651,728.9832881,0,209.305723,3.00555796,0,0
Japan,JPN,1970,2296.7097,35.72152099,702.3057912,0,209.444612,12.72501018,0,0.674178317
Japan,JPN,1971,2535.341772,38.30178665,637.6665484,0,233.889076,22.2500178,0,0.654475524
Japan,JPN,1972,2708.701449,38.31684295,623.1219425,0,236.389078,26.3333544,0,0.690531108
Japan,JPN,1973,3111.070611,53.32018291,658.8220006,0,185.4945928,26.96391046,0,0.705550564
Japan,JPN,1974,2995.80045,72.87301157,698.3462383,0,229.6668504,54.71948822,0,0.854297906
Japan,JPN,1975,2827.114939,87.2836568,653.2637865,0,231.6835187,69.7917225,0,1.051409174
Japan,JPN,1976,2940.283965,104.6348861,638.791054,0,232.1946302,94.66396462,0,1.020981372
Japan,JPN,1977,3019.251033,127.785173,602.6571966,0,202.689051,87.94173702,0,1.482706742
Japan,JPN,1978,3123.161574,179.3444423,545.7328368,0,194.5751557,164.7584651,0,2.29901295
Japan,JPN,1979,3156.743047,212.7889798,582.8147726,0,224.2862905,195.5362675,0,3.054813555
Japan,JPN,1980,2838.085517,251.8095844,677.0609952,0,245.2557518,229.419628,0,3.031780203
Japan,JPN,1981,2683.750777,252.3107079,759.0705874,0,243.3168613,243.9446396,0,3.15702197
Japan,JPN,1982,2499.100585,258.383552,723.9479593,0,226.6835147,284.5280054,0,27.41881916
Japan,JPN,1983,2499.501147,278.063589,713.5829461,0,234.0918539,317.475254,0,30.63956062
Japan,JPN,1984,2644.305868,373.9812388,797.9811095,0,198.9362703,372.9558539,0,33.66397971
Japan,JPN,1985,2508.830403,400.5979937,832.827176,0,230.2057397,443.2725768,0,35.27635878
Japan,JPN,1986,2533.605355,407.6184401,793.0762694,0,224.4890685,459.360698,0,38.34269456
Japan,JPN,1987,2546.559548,418.0457964,809.327114,0,207.7418329,523.9031913,0,41.09022176
Japan,JPN,1988,2740.61084,443.390396,874.772549,0,250.808534,483.0474225,0,44.40712719
Japan,JPN,1989,2848.092947,460.5599689,876.1647774,0,254.836315,516.1509574,0,47.35275733
Japan,JPN,1990,2944.342325,503.1593153,907.6904763,0.00277778,241.3751931,540.4761963,0,31.5003752
Japan,JPN,1991,2989.130231,532.0149921,900.4814987,0.00277778,262.2668765,579.7046915,0,32.36351756
Japan,JPN,1992,3065.141754,553.1088602,885.2553742,0.02916669,222.3501779,602.8758434,0,32.917018
Japan,JPN,1993,2999.931666,556.9391293,902.8062212,0.06250005,257.1668724,688.0558699,0.002665546,32.10939235
Japan,JPN,1994,3171.935018,595.6152135,945.3264657,0.08055562,179.0612544,717.3560906,0.002665546,37.42373549
Japan,JPN,1995,3226.842744,606.1763719,979.8563122,0.10972231,218.8696195,796.9124875,0.002665546,39.70877066
Japan,JPN,1996,3247.19893,646.7729039,1005.583288,0.15138901,214.3696159,823.6150033,0.005331093,42.35471999
Japan,JPN,1997,3207.79509,671.3483908,1032.946839,0.267508119,240.1113032,892.1033165,0.002665546,45.66011153
Japan,JPN,1998,3081.943482,691.6393743,984.7202147,0.397906568,247.4418646,905.4836549,0.019640869,44.92400538
Japan,JPN,1999,3138.737215,726.4192161,1035.977969,0.605625485,232.7557418,881.2088411,0.101010182,45.79673108
Japan,JPN,2000,3094.514755,756.6507762,1110.604249,0.955727762,234.633521,886.4495258,0.30277802,44.75304136
Japan,JPN,2001,2998.817359,777.2845016,1137.155561,1.379151546,225.0211216,884.6023973,0.695455102,44.23519448
Japan,JPN,2002,2950.620413,760.4609872,1207.909048,1.904604749,221.0001768,861.6768651,1.132420261,46.44653232
Japan,JPN,2003,3018.71815,834.9829323,1241.260426,2.598917945,251.9271246,626.8146774,2.26666848,48.70194681
Japan,JPN,2004,2940.989229,806.0411808,1274.103572,3.442291941,248.1433514,773.8405162,3.89809229,48.87085948
Japan,JPN,2005,2980.330503,827.2803602,1335.234856,4.384734892,208.6307817,788.2362521,5.137662338,58.3326416
Japan,JPN,2006,2871.617278,885.5040615,1312.655314,5.334235399,237.3774074,813.3559452,5.706765572,57.54344226
Japan,JPN,2007,2783.350709,953.901404,1377.941057,6.142496711,197.9166561,741.1172929,7.278130823,58.96348467
Japan,JPN,2008,2702.271143,990.9957395,1415.244647,6.847445131,198.4154289,664.5425663,7.774074542,56.20827478
Japan,JPN,2009,2421.19473,924.7809936,1187.430969,7.989776857,184.8652315,720.5343559,8.991386681,53.32377213
Japan,JPN,2010,2444.158192,999.36798,1353.081204,10.38090382,230.7588285,762.2754759,10.23580483,56.91115151
Japan,JPN,2011,2450.342641,1120.253347,1283.129849,14.09536951,213.7615934,422.2204361,11.55545086,54.69338186
Japan,JPN,2012,2611.46147,1232.151794,1354.698032,18.98824958,198.5910429,46.34153738,12.17668989,57.0015131
Japan,JPN,2013,2491.799163,1235.369836,1408.994081,33.04961766,203.1080991,37.38697524,13.14216024,59.33798798
Japan,JPN,2014,2367.314191,1247.522185,1385.253126,59.92801594,207.9411584,0,12.7601176,60.13037338
Japan,JPN,2015,2278.485673,1187.17741,1397.549054,87.37848109,216.9654963,11.4456791,13.21246769,72.06076742
Japan,JPN,2016,2213.772212,1164.175386,1394.89094,108.9552321,186.2834331,44.45654444,15.33738108,46.85301163
Japan,JPN,2017,2181.022705,1169.865776,1415.451058,135.6043332,198.1101585,72.68505815,15.68402265,53.34223215
Japan,JPN,2018,2120.38567,1157.082482,1386.552454,164.1732305,201.3084944,122.0471737,18.27810754,58.06821112
Japan,JPN,2019,2092.356043,1081.2125,1362.56141,186.396082,183.0594027,162.5290754,21.34529334,92.28142392
Jordan,JOR,1996,,,,,,,,
Jordan,JOR,1997,,,,,,,,
Jordan,JOR,1998,,,,,,,,
Jordan,JOR,1999,,,,,,,,
Jordan,JOR,2000,,,,,,,,
Jordan,JOR,2001,,,,,,,,
Jordan,JOR,2002,,,,,,,,
Jordan,JOR,2003,,,,,,,,
Jordan,JOR,2004,,,,,,,,
Jordan,JOR,2005,,,,,,,,
Jordan,JOR,2006,,,,,,,,
Jordan,JOR,2007,,,,,,,,
Jordan,JOR,2008,,,,,,,,
Jordan,JOR,2009,,,,,,,,
Jordan,JOR,2010,,,,,,,,
Jordan,JOR,2011,,,,,,,,
Jordan,JOR,2012,,,,,,,,
Jordan,JOR,2013,,,,,,,,
Jordan,JOR,2014,,,,,,,,
Jordan,JOR,2015,,,,,,,,
Jordan,JOR,2016,,,,,,,,
Jordan,JOR,2017,,,,,,,,
Jordan,JOR,2018,,,,,,,,
Jordan,JOR,2019,,,,,,,,
Kazakhstan,KAZ,1985,246.8880806,90.23382219,443.4987748,0,14.47354658,0,0,0
Kazakhstan,KAZ,1986,224.8874721,109.2560874,465.9679528,0,13.28276285,0,0,0
Kazakhstan,KAZ,1987,217.3552479,114.1335913,484.1572873,0,15.92212885,0,0,0
Kazakhstan,KAZ,1988,218.2517117,119.0110952,505.021524,0,19.42082331,0,0,0
Kazakhstan,KAZ,1989,222.7154062,122.9130983,482.0173656,0,20.25559954,0.282350781,0,0
Kazakhstan,KAZ,1990,256.3275336,131.0097548,450.3076289,0,20.46112748,0,0,0
Kazakhstan,KAZ,1991,258.5973744,137.54561,439.5748841,0,20.000016,1.497686754,0,0
Kazakhstan,KAZ,1992,241.5885794,141.4476132,442.8204917,0,19.07223748,1.288992698,0,0
Kazakhstan,KAZ,1993,186.6076604,135.5946085,402.1265635,0,21.19168362,1.239888214,0,0
Kazakhstan,KAZ,1994,146.3027114,98.52557882,393.3727346,0,25.49724262,1.0557464,0,0
Kazakhstan,KAZ,1995,143.0072893,113.1580905,317.6906653,0,23.14168518,0.220970177,0,0
Kazakhstan,KAZ,1996,120.9073629,94.6235757,283.7431241,0,20.36390518,0.245522419,0,0
Kazakhstan,KAZ,1997,121.6478686,74.27462942,243.5859487,0,18.05279222,0.834776223,0,0
Kazakhstan,KAZ,1998,101.1080909,73.6307989,239.8547137,0,17.05834698,0.245522419,0,0
Kazakhstan,KAZ,1999,83.37872773,83.36629669,222.0838734,0,17.03334696,0,0,0
Kazakhstan,KAZ,2000,92.21467794,52.29367033,207.4642214,0,20.91960174,0,0,0
Kazakhstan,KAZ,2001,92.17125429,45.94023375,259.3480445,0,22.30186138,0,0,0
Kazakhstan,KAZ,2002,94.16752645,48.38519371,262.7509852,0,24.37457261,0,0,0
Kazakhstan,KAZ,2003,102.7321686,56.93790055,290.1129081,0,23.49636284,0,0,0
Kazakhstan,KAZ,2004,108.0197348,62.91528533,309.2524144,0,21.80946363,0,0,0
Kazakhstan,KAZ,2005,110.4461487,82.98339009,312.6716371,0,21.13158097,0,0,0
Kazakhstan,KAZ,2006,119.0395781,87.96979236,329.5642257,0,20.76372493,0,0,0
Kazakhstan,KAZ,2007,130.6733036,106.4255526,362.1445337,0,21.70531561,0,0,0
Kazakhstan,KAZ,2008,136.5516887,105.8073228,392.9509165,0,19.69211041,0,0,0
Kazakhstan,KAZ,2009,112.9509706,101.3972871,359.793411,0,18.04704785,0,0,0
Kazakhstan,KAZ,2010,119.0093141,110.243073,388.255998,0,20.91633437,0,0,0
Kazakhstan,KAZ,2011,138.4577484,121.6171312,422.6403531,0,20.42935871,0,0.000380945,0
Kazakhstan,KAZ,2012,139.2476312,129.5283867,440.2656322,5.4091E-05,19.67176124,0,0.006864399,0
Kazakhstan,KAZ,2013,146.4043623,135.622729,435.8811187,0.002015935,19.79263169,0,0.011645777,0
Kazakhstan,KAZ,2014,147.0551689,149.7759821,430.7173946,0.003153146,21.02817929,0,0.03375877,0
Kazakhstan,KAZ,2015,163.8807774,153.3463597,398.1998886,0.11680173,23.44886352,0,0.333226323,0.001204168
Kazakhstan,KAZ,2016,168.6826232,158.0607911,394.1740077,0.222315666,29.22383792,0,0.691525346,0.004677519
Kazakhstan,KAZ,2017,174.0375482,167.5294228,422.9159248,0.231613935,28.02548417,0,0.84940993,0.005360504
Kazakhstan,KAZ,2018,185.0142438,189.9544219,473.5515966,0.351094024,25.78915981,0,0.957655254,0.006035502
Kazakhstan,KAZ,2019,190.8659036,179.0288161,464.4220149,0.719769889,24.72938836,0,1.227705864,0.012664867
Kazakhstan,KAZ,1980,,,,,,,,
Kazakhstan,KAZ,1981,,,,,,,,
Kazakhstan,KAZ,1982,,,,,,,,
Kazakhstan,KAZ,1983,,,,,,,,
Kazakhstan,KAZ,1984,,,,,,,,
Kenya,KEN,1990,,,,,,,,
Kenya,KEN,1995,,,,,,,,
Kenya,KEN,2000,,,,,,,,
Kenya,KEN,2001,,,,,,,,
Kenya,KEN,2002,,,,,,,,
Kenya,KEN,2003,,,,,,,,
Kenya,KEN,2004,,,,,,,,
Kenya,KEN,2005,,,,,,,,
Kenya,KEN,2006,,,,,,,,
Kenya,KEN,2007,,,,,,,,
Kenya,KEN,2008,,,,,,,,
Kenya,KEN,2009,,,,,,,,
Kenya,KEN,2010,,,,,,,,
Kenya,KEN,2011,,,,,,,,
Kenya,KEN,2012,,,,,,,,
Kenya,KEN,2013,,,,,,,,
Kenya,KEN,2014,,,,,,,,
Kenya,KEN,2015,,,,,,,,
Kenya,KEN,2016,,,,,,,,
Kenya,KEN,2017,,,,,,,,
Kenya,KEN,2018,,,,,,,,
Kenya,KEN,2019,,,,,,,,
Kuwait,KWT,1965,63.82584934,17.26151381,0,0,0,0,0,0
Kuwait,KWT,1966,62.33592069,22.61001809,0,0,0,0,0,0
Kuwait,KWT,1967,60.89931566,25.72602058,0,0,0,0,0,0
Kuwait,KWT,1968,59.52942962,31.72052538,0,0,0,0,0,0
Kuwait,KWT,1969,58.21527948,35.40652833,0,0,0,0,0,0
Kuwait,KWT,1970,56.95886633,19.35151548,0,0,0,0,0,0
Kuwait,KWT,1971,56.2949592,19.98801599,0,0,0,0,0,0
Kuwait,KWT,1972,61.20599258,23.6265189,0,0,0,0,0,0
Kuwait,KWT,1973,58.18300405,26.46702117,0,0,0,0,0,0
Kuwait,KWT,1974,53.44193942,27.84452228,0,0,0,0,0,0
Kuwait,KWT,1975,42.54566237,30.51402441,0,0,0,0,0,0
Kuwait,KWT,1976,49.48698459,36.70802937,0,0,0,0,0,0
Kuwait,KWT,1977,47.87831886,40.02353202,0,0,0,0,0,0
Kuwait,KWT,1978,51.38193083,44.84953588,0,0,0,0,0,0
Kuwait,KWT,1979,57.40673343,59.38454751,0,0,0,0,0,0
Kuwait,KWT,1980,49.43251677,38.67453094,0,0,0,0,0,0
Kuwait,KWT,1981,67.09131673,44.4980356,0,0,0,0,0,0
Kuwait,KWT,1982,76.69922164,34.91252793,0,0,0,0,0,0
Kuwait,KWT,1983,84.84798455,38.33253067,0,0,0,0,0,0
Kuwait,KWT,1984,89.7368079,41.57203326,0,0,0,0,0,0
Kuwait,KWT,1985,88.12435689,39.90003192,0,0,0,0,0,0
Kuwait,KWT,1986,90.79238708,54.43504355,0,0,0,0,0,0
Kuwait,KWT,1987,89.80994101,45.41003633,0,0,0,0,0,0
Kuwait,KWT,1988,88.53722805,64.98005198,0,0,0,0,0,0
Kuwait,KWT,1989,89.43194321,77.52006202,0,0,0,0,0,0
Kuwait,KWT,1990,39.37301317,39.80503184,0,0,0,0,0,0
Kuwait,KWT,1991,40.38823426,4.7500038,0,0,0,0,0,0
Kuwait,KWT,1992,57.42170122,24.89001991,0,0,0,0,0,0
Kuwait,KWT,1993,59.51273289,51.49004119,0,0,0,0,0,0
Kuwait,KWT,1994,79.70200376,56.71504537,0,0,0,0,0,0
Kuwait,KWT,1995,82.19271325,88.14107051,0,0,0,0,0,0
Kuwait,KWT,1996,80.30107619,88.3690707,0,0,0,0,0,0
Kuwait,KWT,1997,87.53698164,88.06507045,0,0,0,0,0,0
Kuwait,KWT,1998,123.1852406,90.16457213,0,0,0,0,0,0
Kuwait,KWT,1999,137.4818827,82.53606603,0,0,0,0,0,0
Kuwait,KWT,2000,138.4269079,91.20007296,0.000289873,0,0,0,0,0
Kuwait,KWT,2001,142.9551062,90.2500722,0.000756255,0,0,0,0,0
Kuwait,KWT,2002,154.7837791,82.7450662,0.003279335,0,0,0,0,0
Kuwait,KWT,2003,184.2420268,95.000076,0.001089874,0,0,0,0,0
Kuwait,KWT,2004,209.2801636,103.5500828,0.000985092,0,0,0,0,0
Kuwait,KWT,2005,229.4980518,116.8500935,0,0,0,0,0,0
Kuwait,KWT,2006,209.3401313,117.8950943,0.027147582,0,0,0,0,0
Kuwait,KWT,2007,210.9595844,106.9700856,0.004620312,0,0,0,0,0
Kuwait,KWT,2008,225.181471,120.6500965,0.007815101,0,0,0,0,0
Kuwait,KWT,2009,242.8082863,118.4612248,0,0,0,0,0,0
Kuwait,KWT,2010,251.9447238,139.7554913,0.044709101,0,0,0,0,0
Kuwait,KWT,2011,234.3495988,158.5793817,0.157460915,0,0,0,0,0
Kuwait,KWT,2012,261.4170585,175.3185524,0,0,0,0,0,0
Kuwait,KWT,2013,271.8440558,177.7040445,3.186330376,0.000465964,0,0,0,0
Kuwait,KWT,2014,233.9704816,178.7115747,2.532949373,0.008342222,0,0,0,0
Kuwait,KWT,2015,245.2579555,203.2272323,2.099682515,0.012876498,0,0,0,0
Kuwait,KWT,2016,253.97443,211.4993032,2.588751646,0.122757199,0,0,0,0
Kuwait,KWT,2017,225.7746158,210.2753293,1.977971506,0.122035098,0,0,0.043800035,0
Kuwait,KWT,2018,222.6888918,211.522533,2.227407294,0.163241376,0,0,0.043543894,0
Kuwait,KWT,2019,217.2227226,235.1622324,2.10972323,0.352490687,0,0,0.043383348,0
Latvia,LVA,1985,67.93244242,21.10498247,8.443386755,0,8.274105508,0,0,0
Latvia,LVA,1986,57.17035508,22.07032247,10.65471672,0,8.335486113,0,0,0
Latvia,LVA,1987,46.47374651,22.95521748,9.755949605,0,10.27511322,0,0,0
Latvia,LVA,1988,41.67111774,24.72027543,9.792235234,0,8.335486113,0,0,0
Latvia,LVA,1989,41.65628683,24.72027543,7.996794397,0,10.01731468,0,0,0
Latvia,LVA,1990,39.24621842,25.68561544,8.239861592,0,12.48889888,0,0,0
Latvia,LVA,1991,38.05295051,24.72027543,7.222235778,0,9.0972295,0,0,0
Latvia,LVA,1992,29.10621495,14.12046361,6.353474083,0,7.00278338,0,0,0
Latvia,LVA,1993,26.01440299,8.830021813,5.806863645,0,7.98889528,0,0,0
Latvia,LVA,1994,24.65199415,8.830021813,4.368231495,0,9.1805629,0,0,0
Latvia,LVA,1995,22.18567853,10.59034771,3.107538486,0,8.15833986,0,0,0
Latvia,LVA,1996,23.343512,9.7054527,2.913317331,0,5.1666708,0,0.00277778,0
Latvia,LVA,1997,20.72616686,9.7054527,2.602796082,0,8.20278434,0,0.00555556,0
Latvia,LVA,1998,19.79526991,10.97837653,1.920114536,0,11.98889848,0,0.00555556,0
Latvia,LVA,1999,18.43734444,10.51463476,1.483989187,0,7.65833946,0,0.00555556,0
Latvia,LVA,2000,15.13918746,12.73397036,1.530509224,0,7.83056182,0,0.0138889,0
Latvia,LVA,2001,17.66040195,13.24030066,1.428165143,0,7.818350411,0,0.008279227,0.008279227
Latvia,LVA,2002,17.53628563,15.08580361,1.151370921,0,6.756134437,0,0.030161314,0.027419377
Latvia,LVA,2003,17.69993507,15.00535861,1.032744826,0,6.173402375,0,0.130769335,0.065384668
Latvia,LVA,2004,18.99779643,16.56220597,0.781536625,0,8.416089535,0,0.132643418,0.102866324
Latvia,LVA,2005,20.11461805,16.08900009,0.940867753,0,8.946526145,0,0.126424152,0.112974774
Latvia,LVA,2006,18.93387617,16.6284548,1.008321807,0,7.211640989,0,0.122956073,0.114937199
Latvia,LVA,2007,20.56504427,16.08900009,1.246736997,0,7.259537058,0,0.140781363,0.111562589
Latvia,LVA,2008,20.18840437,15.75775597,1.235106988,0,8.206994143,0,0.153105713,0.118788915
Latvia,LVA,2009,18.39537898,14.45170773,0.996691797,0,9.069297379,0,0.125926027,0.125926027
Latvia,LVA,2010,20.73953777,17.23415833,1.272323018,0,9.177921453,0,0.127760838,0.172086027
Latvia,LVA,2011,19.03809149,15.18044479,1.290931033,0.000518293,7.481560863,0,0.18399405,0.310975859
Latvia,LVA,2012,19.01038365,14.27188949,1.031581825,0.000515152,9.530310655,0,0.278182041,0.741818775
Latvia,LVA,2013,19.21455416,14.06213625,0.871087697,0.000512049,7.455427651,0,0.304668918,1.285241992
Latvia,LVA,2014,19.32120633,12.63763511,0.694544156,0.000508982,5.074554958,0,0.257036134,1.702546272
Latvia,LVA,2015,20.28122245,12.74351019,0.53777163,0.000505953,4.725599019,0,0.371875298,1.945388461
Latvia,LVA,2016,20.9181479,13.19588556,0.476830381,0.000960652,6.359916331,0,0.326923338,2.069676212
Latvia,LVA,2017,21.36683286,11.96388457,0.465200372,0.001100001,10.95155876,0,0.3750003,2.326601861
Latvia,LVA,2018,19.82420661,13.71563597,0.558240447,0.003163891,6.04337808,0,0.303311061,2.345492373
Latvia,LVA,2019,21.70961259,13.1188855,0.848990679,0,5.219279299,0,0.382777487,2.419252129
Libya,LBY,1965,,,,,,,,
Libya,LBY,1966,,,,,,,,
Libya,LBY,1967,,,,,,,,
Libya,LBY,1968,,,,,,,,
Libya,LBY,1969,,,,,,,,
Libya,LBY,1970,,,,,,,,
Libya,LBY,1971,,,,,,,,
Libya,LBY,1972,,,,,,,,
Libya,LBY,1973,,,,,,,,
Libya,LBY,1974,,,,,,,,
Libya,LBY,1975,,,,,,,,
Libya,LBY,1976,,,,,,,,
Libya,LBY,1977,,,,,,,,
Libya,LBY,1978,,,,,,,,
Libya,LBY,1979,,,,,,,,
Libya,LBY,1980,,,,,,,,
Libya,LBY,1981,,,,,,,,
Libya,LBY,1982,,,,,,,,
Libya,LBY,1983,,,,,,,,
Libya,LBY,1984,,,,,,,,
Libya,LBY,1985,,,,,,,,
Libya,LBY,1986,,,,,,,,
Libya,LBY,1987,,,,,,,,
Libya,LBY,1988,,,,,,,,
Libya,LBY,1989,,,,,,,,
Libya,LBY,1990,,,,,,,,
Libya,LBY,1991,,,,,,,,
Libya,LBY,1992,,,,,,,,
Libya,LBY,1993,,,,,,,,
Libya,LBY,1994,,,,,,,,
Libya,LBY,1995,,,,,,,,
Libya,LBY,1996,,,,,,,,
Libya,LBY,1997,,,,,,,,
Libya,LBY,1998,,,,,,,,
Libya,LBY,1999,,,,,,,,
Libya,LBY,2000,,,,,,,,
Libya,LBY,2001,,,,,,,,
Libya,LBY,2002,,,,,,,,
Libya,LBY,2003,,,,,,,,
Libya,LBY,2004,,,,,,,,
Libya,LBY,2005,,,,,,,,
Libya,LBY,2006,,,,,,,,
Libya,LBY,2007,,,,,,,,
Libya,LBY,2008,,,,,,,,
Libya,LBY,2009,,,,,,,,
Libya,LBY,2010,,,,,,,,
Libya,LBY,2011,,,,,,,,
Libya,LBY,2012,,,,,,,,
Libya,LBY,2013,,,,,,,,
Libya,LBY,2014,,,,,,,,
Libya,LBY,2015,,,,,,,,
Libya,LBY,2016,,,,,,,,
Libya,LBY,2017,,,,,,,,
Libya,LBY,2018,,,,,,,,
Libya,LBY,2019,,,,,,,,
Lithuania,LTU,1985,102.3820126,40.7919304,9.457709646,0,1.092574763,26.3322794,0,0
Lithuania,LTU,1986,85.66675855,40.87849153,11.00724557,0,1.068022521,27.4494064,0,0
Lithuania,LTU,1987,94.00663687,42.69627516,10.83530751,0,1.006641916,25.5097793,0,0
Lithuania,LTU,1988,90.39185764,44.5140588,10.92309741,0,1.068022521,35.58847458,0,0
Lithuania,LTU,1989,92.73811788,47.24073425,10.20570421,0,1.068022521,46.25642367,0,0
Lithuania,LTU,1990,88.64620429,54.41448753,9.271443417,0,1.15000092,47.31392674,0,0
Lithuania,LTU,1991,97.50753407,56.32878706,10.35536028,0,0.93888964,47.22226,0,0
Lithuania,LTU,1992,51.24439171,32.18023574,4.853202883,0,0.86388958,40.66114364,0,0
Lithuania,LTU,1993,44.57835515,17.40430892,4.303103442,0,1.09166754,34.0555828,0,0
Lithuania,LTU,1994,41.33188613,20.13503511,3.572738858,0,1.25555656,21.40557268,0,0
Lithuania,LTU,1995,37.49484781,23.59612588,2.854004283,0,1.03611194,32.83891516,0,0
Lithuania,LTU,1996,38.9135293,25.22665318,2.622567098,0,0.90555628,38.72780876,0,0
Lithuania,LTU,1997,38.54567334,23.28793063,2.120150696,0,0.8194451,33.40002672,0,0
Lithuania,LTU,1998,44.21777232,20.39787332,1.849171479,0,1.15833426,37.65003012,0,0
Lithuania,LTU,1999,36.40577301,21.08404387,1.578192263,0,1.15000092,27.39446636,0,0
Lithuania,LTU,2000,28.06079328,24.00782821,1.073449859,0,0.942500754,23.38612982,0,0
Lithuania,LTU,2001,32.3099489,24.96614097,0.97459478,0,0.898296173,31.35619392,0,0.005519485
Lithuania,LTU,2002,29.91214976,25.24177219,1.571214257,0,0.968452388,38.77648263,0,0.010967751
Lithuania,LTU,2003,28.64584458,27.3805309,2.029436624,0,0.885689811,42.18400811,0,0.019070528
Lithuania,LTU,2004,30.69820204,27.31191385,1.96198257,0,1.138297089,40.88016009,0.00324841,0.016242051
Lithuania,LTU,2005,32.76468904,28.80637005,2.149225719,0,1.212326919,27.80685769,0.004841776,0.018829129
Lithuania,LTU,2006,32.96343739,28.54585784,2.919132335,0,1.061431667,23.12429523,0.036619526,0.066823953
Lithuania,LTU,2007,32.46181843,33.63514991,2.901687321,0,1.117219644,26.11866152,0.28182835,0.143437615
Lithuania,LTU,2008,35.33963559,30.19150415,2.46207297,0,1.060916998,26.11693083,0.346071705,0.182143003
Lithuania,LTU,2009,30.29570745,25.3720283,1.957330566,0,1.113133607,28.47134994,0.413719467,0.267592807
Lithuania,LTU,2010,31.22281967,28.98198319,2.407411926,0,1.407976587,0,0.584049547,0.383282515
Lithuania,LTU,2011,30.18125203,31.6196693,2.78771323,0.000259147,1.243644288,0,1.230946107,0.406860082
Lithuania,LTU,2012,30.91721684,30.8741857,2.717933174,0.005924247,1.087743294,0,1.39116778,0.561515601
Lithuania,LTU,2013,30.04503984,25.17199214,3.127309502,0.114698887,1.334398658,0,1.543058463,0.914006755
